TAXON_ORDER,CATEGORY,SPECIES_CODE,PRIMARY_COM_NAME,SCI_NAME,ORDER1,FAMILY,SPECIES_GROUP,REPORT_AS
23825,species,chabul1,Charlotte's Bulbul,Iole charlottae,Passeriformes,Pycnonotidae (Bulbuls),,
23826,species,gyebul1,Gray-eyed Bulbul,Iole propinqua,Passeriformes,Pycnonotidae (Bulbuls),,
23827,issf,gyebul2,Gray-eyed Bulbul (Gray-eyed),Iole propinqua [propinqua Group],Passeriformes,Pycnonotidae (Bulbuls),,gyebul1
23832,issf,gyebul3,Gray-eyed Bulbul (innectens),Iole propinqua innectens,Passeriformes,Pycnonotidae (Bulbuls),,gyebul1
23833,species,cacbul1,Cachar Bulbul,Iole cacharensis,Passeriformes,Pycnonotidae (Bulbuls),,
23834,species,olibul1,Olive Bulbul,Iole viridescens,Passeriformes,Pycnonotidae (Bulbuls),,
23835,issf,olibul2,Olive Bulbul (Olive),Iole viridescens viridescens/lekhakuni,Passeriformes,Pycnonotidae (Bulbuls),,olibul1
23838,issf,olibul3,Olive Bulbul (Baker's),Iole viridescens cinnamomeoventris,Passeriformes,Pycnonotidae (Bulbuls),,olibul1
23839,slash,y00423,Buff-vented/Olive Bulbul,Iole crypta/viridescens,Passeriformes,Pycnonotidae (Bulbuls),,
23840,species,yebbul3,Yellow-browed Bulbul,Iole indica,Passeriformes,Pycnonotidae (Bulbuls),,
23844,spuh,iole1,Iole sp.,Iole sp.,Passeriformes,Pycnonotidae (Bulbuls),,
23845,species,madbul1,Malagasy Bulbul,Hypsipetes madagascariensis,Passeriformes,Pycnonotidae (Bulbuls),,
23849,species,seybul1,Seychelles Bulbul,Hypsipetes crassirostris,Passeriformes,Pycnonotidae (Bulbuls),,
23850,species,combul1,Grand Comoro Bulbul,Hypsipetes parvirostris,Passeriformes,Pycnonotidae (Bulbuls),,
23851,species,mohbul1,Moheli Bulbul,Hypsipetes moheliensis,Passeriformes,Pycnonotidae (Bulbuls),,
23852,species,reubul1,Reunion Bulbul,Hypsipetes borbonicus,Passeriformes,Pycnonotidae (Bulbuls),,
23853,species,maubul1,Mauritius Bulbul,Hypsipetes olivaceus,Passeriformes,Pycnonotidae (Bulbuls),,
23854,species,blabul1,Black Bulbul,Hypsipetes leucocephalus,Passeriformes,Pycnonotidae (Bulbuls),,
23855,issf,blkbul1,Black Bulbul (psaroides Group),Hypsipetes leucocephalus [psaroides Group],Passeriformes,Pycnonotidae (Bulbuls),,blabul1
23859,issf,blkbul2,Black Bulbul (Black),Hypsipetes leucocephalus sinensis/ambiens,Passeriformes,Pycnonotidae (Bulbuls),,blabul1
23862,issf,blkbul3,Black Bulbul (leucocephalus Group),Hypsipetes leucocephalus [leucocephalus Group],Passeriformes,Pycnonotidae (Bulbuls),,blabul1
23866,issf,blkbul4,Black Bulbul (perniger),Hypsipetes leucocephalus perniger,Passeriformes,Pycnonotidae (Bulbuls),,blabul1
23867,issf,blkbul5,Black Bulbul (Gray-winged),Hypsipetes leucocephalus nigerrimus,Passeriformes,Pycnonotidae (Bulbuls),,blabul1
23868,species,sqtbul1,Square-tailed Bulbul,Hypsipetes ganeesa,Passeriformes,Pycnonotidae (Bulbuls),,
23869,issf,sqtbul2,Square-tailed Bulbul (Indian),Hypsipetes ganeesa ganeesa,Passeriformes,Pycnonotidae (Bulbuls),,sqtbul1
23870,issf,sqtbul3,Square-tailed Bulbul (Sri Lanka),Hypsipetes ganeesa humii,Passeriformes,Pycnonotidae (Bulbuls),,sqtbul1
23871,species,nicbul2,Nicobar Bulbul,Hypsipetes nicobariensis,Passeriformes,Pycnonotidae (Bulbuls),,
23872,species,whhbul1,White-headed Bulbul,Hypsipetes thompsoni,Passeriformes,Pycnonotidae (Bulbuls),,
23873,species,brebul1,Brown-eared Bulbul,Hypsipetes amaurotis,Passeriformes,Pycnonotidae (Bulbuls),,
23888,species,visbul1,Visayan Bulbul,Hypsipetes guimarasensis,Passeriformes,Pycnonotidae (Bulbuls),,
23889,species,zambul1,Zamboanga Bulbul,Hypsipetes rufigularis,Passeriformes,Pycnonotidae (Bulbuls),,
23890,species,yelbul1,Yellowish Bulbul,Hypsipetes everetti,Passeriformes,Pycnonotidae (Bulbuls),,
23891,issf,yelbul2,Yellowish Bulbul (Yellowish),Hypsipetes everetti everetti/samarensis,Passeriformes,Pycnonotidae (Bulbuls),,yelbul1
23894,issf,yelbul3,Yellowish Bulbul (Sulu),Hypsipetes everetti haynaldi,Passeriformes,Pycnonotidae (Bulbuls),,yelbul1
23895,issf,yelbul4,Yellowish Bulbul (Camiguin),Hypsipetes everetti catarmanensis,Passeriformes,Pycnonotidae (Bulbuls),,yelbul1
23896,species,minbul1,Mindoro Bulbul,Hypsipetes mindorensis,Passeriformes,Pycnonotidae (Bulbuls),,
23897,species,stbbul1,Streak-breasted Bulbul,Hypsipetes siquijorensis,Passeriformes,Pycnonotidae (Bulbuls),,
23898,issf,stbbul2,Streak-breasted Bulbul (Tablas),Hypsipetes siquijorensis cinereiceps,Passeriformes,Pycnonotidae (Bulbuls),,stbbul1
23899,issf,stbbul3,Streak-breasted Bulbul (Cebu),Hypsipetes siquijorensis monticola,Passeriformes,Pycnonotidae (Bulbuls),,stbbul1
23900,issf,stbbul4,Streak-breasted Bulbul (Siquijor),Hypsipetes siquijorensis siquijorensis,Passeriformes,Pycnonotidae (Bulbuls),,stbbul1
23901,species,phibul1,Philippine Bulbul,Hypsipetes philippinus,Passeriformes,Pycnonotidae (Bulbuls),,
23905,species,ashbul1,Ashy Bulbul,Hemixos flavala,Passeriformes,Pycnonotidae (Bulbuls),,
23906,issf,ashbul2,Ashy Bulbul (Ashy),Hemixos flavala [flavala Group],Passeriformes,Pycnonotidae (Bulbuls),,ashbul1
23911,issf,ashbul6,Ashy Bulbul (Brown-backed),Hemixos flavala remotus,Passeriformes,Pycnonotidae (Bulbuls),,ashbul1
23912,species,cinbul1,Cinereous Bulbul,Hemixos cinereus,Passeriformes,Pycnonotidae (Bulbuls),,
23913,issf,ashbul4,Cinereous Bulbul (Cinereous),Hemixos cinereus cinereus,Passeriformes,Pycnonotidae (Bulbuls),,cinbul1
23914,issf,ashbul5,Cinereous Bulbul (Green-winged),Hemixos cinereus connectens,Passeriformes,Pycnonotidae (Bulbuls),,cinbul1
23915,species,chebul1,Chestnut Bulbul,Hemixos castanonotus,Passeriformes,Pycnonotidae (Bulbuls),,
23918,species,moubul2,Mountain Bulbul,Ixos mcclellandii,Passeriformes,Pycnonotidae (Bulbuls),,
23928,species,sunbul2,Sunda Bulbul,Ixos virescens,Passeriformes,Pycnonotidae (Bulbuls),,
23929,issf,sunbul1,Sunda Bulbul (Sumatran),Ixos virescens sumatranus,Passeriformes,Pycnonotidae (Bulbuls),,sunbul2
23930,issf,sunbul3,Sunda Bulbul (Javan),Ixos virescens virescens,Passeriformes,Pycnonotidae (Bulbuls),,sunbul2
23931,species,strbul1,Streaked Bulbul,Ixos malaccensis,Passeriformes,Pycnonotidae (Bulbuls),,
23932,spuh,pycnon2,Pycnonotidae sp.,Pycnonotidae sp.,Passeriformes,Pycnonotidae (Bulbuls),,
23933,species,woowar,Wood Warbler,Phylloscopus sibilatrix,Passeriformes,Phylloscopidae (Leaf Warblers),Leaf Warblers,
23934,species,webwar1,Western Bonelli's Warbler,Phylloscopus bonelli,Passeriformes,Phylloscopidae (Leaf Warblers),,
23935,species,eabwar1,Eastern Bonelli's Warbler,Phylloscopus orientalis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23936,slash,y00814,Western/Eastern Bonelli's Warbler,Phylloscopus bonelli/orientalis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23937,species,astwar2,Ashy-throated Warbler,Phylloscopus maculipennis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23940,species,bubwar1,Buff-barred Warbler,Phylloscopus pulcher,Passeriformes,Phylloscopidae (Leaf Warblers),,
23943,species,yebwar3,Yellow-browed Warbler,Phylloscopus inornatus,Passeriformes,Phylloscopidae (Leaf Warblers),,
23944,species,humwar1,Hume's Warbler,Phylloscopus humei,Passeriformes,Phylloscopidae (Leaf Warblers),,
23945,issf,humwar2,Hume's Warbler (Western),Phylloscopus humei humei,Passeriformes,Phylloscopidae (Leaf Warblers),,humwar1
23946,issf,humwar3,Hume's Warbler (Eastern),Phylloscopus humei mandellii,Passeriformes,Phylloscopidae (Leaf Warblers),,humwar1
23947,slash,y00641,Yellow-browed/Hume's Warbler,Phylloscopus inornatus/humei,Passeriformes,Phylloscopidae (Leaf Warblers),,
23948,species,brlwar1,Brooks's Leaf Warbler,Phylloscopus subviridis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23949,species,chilew1,Chinese Leaf Warbler,Phylloscopus yunnanensis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23950,species,palwar5,Pallas's Leaf Warbler,Phylloscopus proregulus,Passeriformes,Phylloscopidae (Leaf Warblers),,
23951,species,ganlew1,Gansu Leaf Warbler,Phylloscopus kansuensis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23952,species,parwar1,Lemon-rumped Warbler,Phylloscopus chloronotus,Passeriformes,Phylloscopidae (Leaf Warblers),,
23955,species,siclew1,Sichuan Leaf Warbler,Phylloscopus forresti,Passeriformes,Phylloscopidae (Leaf Warblers),,
23956,slash,y00991,Lemon-rumped/Sichuan Leaf Warbler,Phylloscopus chloronotus/forresti,Passeriformes,Phylloscopidae (Leaf Warblers),,
23957,species,tylwar1,Tytler's Leaf Warbler,Phylloscopus tytleri,Passeriformes,Phylloscopidae (Leaf Warblers),,
23958,species,radwar1,Radde's Warbler,Phylloscopus schwarzi,Passeriformes,Phylloscopidae (Leaf Warblers),,
23959,species,yeswar1,Yellow-streaked Warbler,Phylloscopus armandii,Passeriformes,Phylloscopidae (Leaf Warblers),,
23962,species,subwar2,Sulphur-bellied Warbler,Phylloscopus griseolus,Passeriformes,Phylloscopidae (Leaf Warblers),,
23963,species,tilwar1,Tickell's Leaf Warbler,Phylloscopus affinis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23966,slash,y01152,Sulphur-bellied/Tickell's Leaf Warbler,Phylloscopus griseolus/affinis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23967,species,alplew1,Alpine Leaf Warbler,Phylloscopus occisinensis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23968,slash,y00989,Tickell's/Alpine Leaf Warbler,Phylloscopus affinis/occisinensis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23969,species,duswar,Dusky Warbler,Phylloscopus fuscatus,Passeriformes,Phylloscopidae (Leaf Warblers),,
23972,slash,y00749,Radde's/Dusky Warbler,Phylloscopus schwarzi/fuscatus,Passeriformes,Phylloscopidae (Leaf Warblers),,
23973,slash,y00990,Radde's/Yellow-streaked/Dusky Warbler,Phylloscopus schwarzi/armandii/fuscatus,Passeriformes,Phylloscopidae (Leaf Warblers),,
23974,species,smowar1,Smoky Warbler,Phylloscopus fuligiventer,Passeriformes,Phylloscopidae (Leaf Warblers),,
23978,slash,y00988,Dusky/Smoky Warbler,Phylloscopus fuscatus/fuligiventer,Passeriformes,Phylloscopidae (Leaf Warblers),,
23979,species,pllwar2,Plain Leaf Warbler,Phylloscopus neglectus,Passeriformes,Phylloscopidae (Leaf Warblers),,
23980,species,butwar1,Buff-throated Warbler,Phylloscopus subaffinis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23981,species,wlwwar,Willow Warbler,Phylloscopus trochilus,Passeriformes,Phylloscopidae (Leaf Warblers),,
23985,species,mouchi2,Mountain Chiffchaff,Phylloscopus sindianus,Passeriformes,Phylloscopidae (Leaf Warblers),,
23986,issf,mouchi1,Mountain Chiffchaff (Caucasian),Phylloscopus sindianus lorenzii,Passeriformes,Phylloscopidae (Leaf Warblers),,mouchi2
23987,issf,mouchi5,Mountain Chiffchaff (Kashmir),Phylloscopus sindianus sindianus,Passeriformes,Phylloscopidae (Leaf Warblers),,mouchi2
23988,species,caichi1,Canary Islands Chiffchaff,Phylloscopus canariensis,Passeriformes,Phylloscopidae (Leaf Warblers),,
23991,species,comchi1,Common Chiffchaff,Phylloscopus collybita,Passeriformes,Phylloscopidae (Leaf Warblers),,
23992,issf,comchi3,Common Chiffchaff (Common),Phylloscopus collybita [collybita Group],Passeriformes,Phylloscopidae (Leaf Warblers),,comchi1
23998,issf,comchi4,Common Chiffchaff (Siberian),Phylloscopus collybita tristis,Passeriformes,Phylloscopidae (Leaf Warblers),,comchi1
23999,slash,y00812,Willow Warbler/Common Chiffchaff,Phylloscopus trochilus/collybita,Passeriformes,Phylloscopidae (Leaf Warblers),,
24000,slash,y01101,Mountain/Common Chiffchaff,Phylloscopus sindianus/collybita,Passeriformes,Phylloscopidae (Leaf Warblers),,
24001,species,ibechi2,Iberian Chiffchaff,Phylloscopus ibericus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24004,slash,y01045,Willow Warbler/Common Chiffchaff/Iberian Chiffchaff,Phylloscopus trochilus/collybita/ibericus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24005,slash,y00813,Common/Iberian Chiffchaff,Phylloscopus collybita/ibericus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24006,species,letwar1,Lemon-throated Leaf Warbler,Phylloscopus cebuensis,Passeriformes,Phylloscopidae (Leaf Warblers),,
24010,species,phlwar1,Philippine Leaf Warbler,Phylloscopus olivaceus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24011,species,eacwar1,Eastern Crowned Warbler,Phylloscopus coronatus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24012,species,ijlwar1,Ijima's Leaf Warbler,Phylloscopus ijimae,Passeriformes,Phylloscopidae (Leaf Warblers),,
24013,species,brwwar1,Brown Woodland-Warbler,Phylloscopus umbrovirens,Passeriformes,Phylloscopidae (Leaf Warblers),,
24023,species,yetwow1,Yellow-throated Woodland-Warbler,Phylloscopus ruficapilla,Passeriformes,Phylloscopidae (Leaf Warblers),,
24031,species,rfwwar1,Red-faced Woodland-Warbler,Phylloscopus laetus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24034,species,lauwow1,Laura's Woodland-Warbler,Phylloscopus laurae,Passeriformes,Phylloscopidae (Leaf Warblers),,
24037,species,bcwwar1,Black-capped Woodland-Warbler,Phylloscopus herberti,Passeriformes,Phylloscopidae (Leaf Warblers),,
24040,species,ugawow1,Uganda Woodland-Warbler,Phylloscopus budongoensis,Passeriformes,Phylloscopidae (Leaf Warblers),,
24041,species,whswar1,White-spectacled Warbler,Phylloscopus intermedius,Passeriformes,Phylloscopidae (Leaf Warblers),,
24044,species,gycwar2,Gray-cheeked Warbler,Phylloscopus poliogenys,Passeriformes,Phylloscopidae (Leaf Warblers),,
24045,species,goswar1,Green-crowned Warbler,Phylloscopus burkii,Passeriformes,Phylloscopidae (Leaf Warblers),,
24046,species,gycwar1,Gray-crowned Warbler,Phylloscopus tephrocephalus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24047,species,whiwar2,Whistler's Warbler,Phylloscopus whistleri,Passeriformes,Phylloscopidae (Leaf Warblers),,
24050,slash,y00993,Green-crowned/Whistler's Warbler,Phylloscopus burkii/whistleri,Passeriformes,Phylloscopidae (Leaf Warblers),,
24051,slash,y00994,Gray-crowned/Whistler's Warbler,Phylloscopus tephrocephalus/whistleri,Passeriformes,Phylloscopidae (Leaf Warblers),,
24052,species,biawar1,Bianchi's Warbler,Phylloscopus valentini,Passeriformes,Phylloscopidae (Leaf Warblers),,
24055,slash,y00650,Gray-crowned/Bianchi's Warbler,Phylloscopus tephrocephalus/valentini,Passeriformes,Phylloscopidae (Leaf Warblers),,
24056,species,marwar4,Martens's Warbler,Phylloscopus omeiensis,Passeriformes,Phylloscopidae (Leaf Warblers),,
24057,species,pltwar1,Alström's Warbler,Phylloscopus soror,Passeriformes,Phylloscopidae (Leaf Warblers),,
24058,slash,y00995,Bianchi's/Martens's/Alström's Warbler,Phylloscopus valentini/omeiensis/soror,Passeriformes,Phylloscopidae (Leaf Warblers),,
24059,spuh,seicer2,Phylloscopus sp. (Golden-spectacled Warbler complex),Phylloscopus sp. (burkii complex),Passeriformes,Phylloscopidae (Leaf Warblers),,
24060,species,grnwar1,Green Warbler,Phylloscopus nitidus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24061,species,grewar3,Greenish Warbler,Phylloscopus trochiloides,Passeriformes,Phylloscopidae (Leaf Warblers),,
24062,issf,grewar6,Greenish Warbler (viridanus),Phylloscopus trochiloides viridanus,Passeriformes,Phylloscopidae (Leaf Warblers),,grewar3
24063,issf,grewar5,Greenish Warbler (trochiloides/ludlowi),Phylloscopus trochiloides trochiloides/ludlowi,Passeriformes,Phylloscopidae (Leaf Warblers),,grewar3
24066,issf,grewar4,Greenish Warbler (obscuratus),Phylloscopus trochiloides obscuratus,Passeriformes,Phylloscopidae (Leaf Warblers),,grewar3
24067,slash,y00642,Green/Greenish Warbler,Phylloscopus nitidus/trochiloides,Passeriformes,Phylloscopidae (Leaf Warblers),,
24068,species,grewar2,Two-barred Warbler,Phylloscopus plumbeitarsus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24069,slash,grewar1,Greenish/Two-barred Warbler,Phylloscopus trochiloides/plumbeitarsus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24070,species,emlwar1,Emei Leaf Warbler,Phylloscopus emeiensis,Passeriformes,Phylloscopidae (Leaf Warblers),,
24071,species,lblwar1,Large-billed Leaf Warbler,Phylloscopus magnirostris,Passeriformes,Phylloscopidae (Leaf Warblers),,
24072,slash,y01088,Greenish/Large-billed Leaf Warbler,Phylloscopus trochiloides/magnirostris,Passeriformes,Phylloscopidae (Leaf Warblers),,
24073,species,pllwar1,Pale-legged Leaf Warbler,Phylloscopus tenellipes,Passeriformes,Phylloscopidae (Leaf Warblers),,
24074,species,salwar1,Sakhalin Leaf Warbler,Phylloscopus borealoides,Passeriformes,Phylloscopidae (Leaf Warblers),,
24075,slash,y00750,Pale-legged/Sakhalin Leaf Warbler,Phylloscopus tenellipes/borealoides,Passeriformes,Phylloscopidae (Leaf Warblers),,
24076,species,arcwar3,Japanese Leaf Warbler,Phylloscopus xanthodryas,Passeriformes,Phylloscopidae (Leaf Warblers),,
24077,species,arcwar1,Arctic Warbler,Phylloscopus borealis,Passeriformes,Phylloscopidae (Leaf Warblers),,
24078,slash,y00907,Japanese Leaf/Arctic Warbler,Phylloscopus xanthodryas/borealis,Passeriformes,Phylloscopidae (Leaf Warblers),,
24079,species,arcwar2,Kamchatka Leaf Warbler,Phylloscopus examinandus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24080,slash,y00815,Arctic/Kamchatka Leaf Warbler,Phylloscopus borealis/examinandus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24081,slash,arcwar,Japanese Leaf/Arctic/Kamchatka Leaf Warbler,Phylloscopus xanthodryas/borealis/examinandus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24082,species,chcwar2,Chestnut-crowned Warbler,Phylloscopus castaniceps,Passeriformes,Phylloscopidae (Leaf Warblers),,
24092,species,yebwar2,Yellow-breasted Warbler,Phylloscopus montis,Passeriformes,Phylloscopidae (Leaf Warblers),,
24099,species,sunwar1,Sunda Warbler,Phylloscopus grammiceps,Passeriformes,Phylloscopidae (Leaf Warblers),,
24100,issf,sunwar2,Sunda Warbler (Sumatran),Phylloscopus grammiceps sumatrensis,Passeriformes,Phylloscopidae (Leaf Warblers),,sunwar1
24101,issf,sunwar3,Sunda Warbler (Javan),Phylloscopus grammiceps grammiceps,Passeriformes,Phylloscopidae (Leaf Warblers),,sunwar1
24102,species,limlew1,Limestone Leaf Warbler,Phylloscopus calciatilis,Passeriformes,Phylloscopidae (Leaf Warblers),,
24103,species,yevwar1,Yellow-vented Warbler,Phylloscopus cantator,Passeriformes,Phylloscopidae (Leaf Warblers),,
24106,species,subwar3,Sulphur-breasted Warbler,Phylloscopus ricketti,Passeriformes,Phylloscopidae (Leaf Warblers),,
24107,slash,y00992,Limestone Leaf/Sulphur-breasted Warbler,Phylloscopus calciatilis/ricketti,Passeriformes,Phylloscopidae (Leaf Warblers),,
24108,species,weclew1,Western Crowned Warbler,Phylloscopus occipitalis,Passeriformes,Phylloscopidae (Leaf Warblers),,
24109,species,blylew1,Blyth's Leaf Warbler,Phylloscopus reguloides,Passeriformes,Phylloscopidae (Leaf Warblers),,
24113,species,clalew1,Claudia's Leaf Warbler,Phylloscopus claudiae,Passeriformes,Phylloscopidae (Leaf Warblers),,
24114,species,harlew1,Hartert's Leaf Warbler,Phylloscopus goodsoni,Passeriformes,Phylloscopidae (Leaf Warblers),,
24117,slash,bllwar1,Blyth's/Claudia's/Hartert's Leaf Warbler,Phylloscopus reguloides/claudiae/goodsoni,Passeriformes,Phylloscopidae (Leaf Warblers),,
24118,species,gyhwar2,Gray-hooded Warbler,Phylloscopus xanthoschistos,Passeriformes,Phylloscopidae (Leaf Warblers),,
24123,species,davlew1,Davison's Leaf Warbler,Phylloscopus intensior,Passeriformes,Phylloscopidae (Leaf Warblers),,
24126,species,halwar1,Hainan Leaf Warbler,Phylloscopus hainanus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24127,species,klolew1,Kloss's Leaf Warbler,Phylloscopus ogilviegranti,Passeriformes,Phylloscopidae (Leaf Warblers),,
24131,slash,wtlwar1,Davison's/Kloss's Leaf Warbler,Phylloscopus intensior/ogilviegranti,Passeriformes,Phylloscopidae (Leaf Warblers),,
24132,species,mouwar2,Mountain Leaf Warbler,Phylloscopus trivirgatus,Passeriformes,Phylloscopidae (Leaf Warblers),,
24133,issf,mouwar3,Mountain Leaf Warbler (Mountain),Phylloscopus trivirgatus [trivirgatus Group],Passeriformes,Phylloscopidae (Leaf Warblers),,mouwar2
24138,issf,mouwar4,Mountain Leaf Warbler (Philippines),Phylloscopus trivirgatus [nigrorum Group],Passeriformes,Phylloscopidae (Leaf Warblers),,mouwar2
24146,species,tilwar2,Timor Leaf Warbler,Phylloscopus presbytes,Passeriformes,Phylloscopidae (Leaf Warblers),,
24147,issf,tilwar3,Timor Leaf Warbler (Flores),Phylloscopus presbytes floresianus,Passeriformes,Phylloscopidae (Leaf Warblers),,tilwar2
24148,issf,tilwar4,Timor Leaf Warbler (Timor),Phylloscopus presbytes presbytes,Passeriformes,Phylloscopidae (Leaf Warblers),,tilwar2
24149,species,rolwar1,Rote Leaf Warbler,Phylloscopus rotiensis,Passeriformes,Phylloscopidae (Leaf Warblers),,
24150,species,sclwar1,Makira Leaf Warbler,Phylloscopus makirensis,Passeriformes,Phylloscopidae (Leaf Warblers),,
24151,species,sulwar1,Sulawesi Leaf Warbler,Phylloscopus sarasinorum,Passeriformes,Phylloscopidae (Leaf Warblers),,
24152,issf,sulwar2,Sulawesi Leaf Warbler (Sulawesi),Phylloscopus sarasinorum nesophilus,Passeriformes,Phylloscopidae (Leaf Warblers),,sulwar1
24153,issf,sulwar3,Sulawesi Leaf Warbler (Lompobattang),Phylloscopus sarasinorum sarasinorum,Passeriformes,Phylloscopidae (Leaf Warblers),,sulwar1
24154,form,selwar1,Selayar Leaf Warbler (undescribed form),Phylloscopus [undescribed Selayar form],Passeriformes,Phylloscopidae (Leaf Warblers),,
24155,species,islwar1,Island Leaf Warbler,Phylloscopus poliocephalus,Passeriformes,Phylloscopidae (Leaf Warblers),,
